,statenum,year,disease,m_rate,p_urb,lnm_rate
3474,New Hampshire,1938.0,3,1.0282189e-05,57.82,-11.485098
3475,New Hampshire,1938.0,4,0.00030435278,57.82,-8.097323
3476,New Hampshire,1938.0,5,0.0003537073,57.82,-7.947041
3477,New Hampshire,1938.0,6,0.00161636,57.82,-6.4275784
3478,New Hampshire,1938.0,7,0.0039833197,57.82,-5.5256395
3479,New Hampshire,1939.0,1,350.0,57.71,5.857933
3480,New Hampshire,1939.0,2,0.0008611152,57.71,-7.0572824
3481,New Hampshire,1939.0,3,2.0454042e-06,57.71,-13.0999155
3482,New Hampshire,1939.0,4,0.0002843112,57.71,-8.1654415
3483,New Hampshire,1939.0,5,0.00039680843,57.71,-7.832057
3484,New Hampshire,1939.0,6,0.0016751861,57.71,-6.391831
3485,New Hampshire,1939.0,7,0.0039926292,57.71,-5.5233054
3486,New Hampshire,1940.0,1,310.0,,5.7365723
3487,New Hampshire,1940.0,2,0.00072224345,,-7.233148
3488,New Hampshire,1940.0,3,8.137955e-06,,-11.718971
3489,New Hampshire,1940.0,4,0.00021158683,,-8.4608755
3490,New Hampshire,1940.0,5,0.00036620797,,-7.912309
3491,New Hampshire,1940.0,6,0.0017496602,,-6.348334
3492,New Hampshire,1940.0,7,0.004081184,,-5.501368
3493,New Hampshire,1941.0,1,280.0,,5.6347895
3494,New Hampshire,1941.0,2,0.00060319254,,-7.4132743
3495,New Hampshire,1941.0,3,4.0347327e-06,,-12.42057
3496,New Hampshire,1941.0,4,0.00028444864,,-8.164958
3497,New Hampshire,1941.0,5,0.00030865704,,-8.08328
3498,New Hampshire,1941.0,6,0.0015896846,,-6.4442196
3499,New Hampshire,1941.0,7,0.004147705,,-5.4852
3500,New Hampshire,1942.0,1,120.00001,,4.787492
3501,New Hampshire,1942.0,2,0.00054014305,,-7.5236764
3502,New Hampshire,1942.0,3,8.002119e-06,,-11.735805
3503,New Hampshire,1942.0,4,0.00020405404,,-8.497126
3504,New Hampshire,1942.0,5,0.0002840752,,-8.166271
3505,New Hampshire,1942.0,6,0.0015644142,,-6.4602437
3506,New Hampshire,1942.0,7,0.003752994,,-5.5852013
3507,New Hampshire,1943.0,1,270.0,,5.598422
3508,New Hampshire,1943.0,2,0.00085112394,,-7.0689526
3509,New Hampshire,1943.0,3,1.983972e-06,,-13.130409
3510,New Hampshire,1943.0,4,0.0002678362,,-8.225135
3511,New Hampshire,1943.0,5,0.000351163,,-7.95426
3512,New Hampshire,1943.0,6,0.0014641712,,-6.526466
3513,New Hampshire,1943.0,7,0.004031431,,-5.5136337
3514,New Jersey,1925.0,1,640.0,80.5,6.461468
3515,New Jersey,1925.0,2,0.0011807313,80.5,-6.741621
3516,New Jersey,1925.0,3,1.8618264e-05,80.5,-10.891368
3517,New Jersey,1925.0,4,0.0008033642,80.5,-7.1267023
3518,New Jersey,1925.0,5,0.00021174802,80.5,-8.460114
3519,New Jersey,1925.0,6,0.001027617,80.5,-6.8805127
3520,New Jersey,1925.0,7,0.00218973,80.5,-6.123977
3521,New Jersey,1926.0,1,580.0,80.92,6.363028
3522,New Jersey,1926.0,2,0.0014658978,80.92,-6.5252876
3523,New Jersey,1926.0,3,2.2239336e-05,80.92,-10.713648
3524,New Jersey,1926.0,4,0.0008377721,80.92,-7.0847645
3525,New Jersey,1926.0,5,0.00020937521,80.92,-8.471383
3526,New Jersey,1926.0,6,0.0010344003,80.92,-6.8739333
3527,New Jersey,1926.0,7,0.0023367575,80.92,-6.058991
3528,New Jersey,1927.0,1,630.0,81.34,6.4457197
3529,New Jersey,1927.0,2,0.0009857765,81.34,-6.922081
3530,New Jersey,1927.0,3,2.6220278e-05,81.34,-10.548978
3531,New Jersey,1927.0,4,0.0007415836,81.34,-7.2067227
3532,New Jersey,1927.0,5,0.00022565329,81.34,-8.396511
3533,New Jersey,1927.0,6,0.001038482,81.34,-6.869995
3534,New Jersey,1927.0,7,0.0022567979,81.34,-6.093808
3535,New Jersey,1928.0,1,590.0,81.76,6.3801227
3536,New Jersey,1928.0,2,0.0012085148,81.76,-6.7183633
3537,New Jersey,1928.0,3,1.682087e-05,81.76,-10.99289
3538,New Jersey,1928.0,4,0.0007245913,81.76,-7.2299027
3539,New Jersey,1928.0,5,0.00023161044,81.76,-8.370454
3540,New Jersey,1928.0,6,0.0010560919,81.76,-6.85318
3541,New Jersey,1928.0,7,0.0024359208,81.76,-6.0174303
3542,New Jersey,1929.0,1,550.0,82.18,6.3099184
3543,New Jersey,1929.0,2,0.0012876978,82.18,-6.654899
3544,New Jersey,1929.0,3,1.1890334e-05,82.18,-11.339785
3545,New Jersey,1929.0,4,0.00071974465,82.18,-7.236614
3546,New Jersey,1929.0,5,0.00024033654,82.18,-8.33347
3547,New Jersey,1929.0,6,0.0010820203,82.18,-6.828925
3548,New Jersey,1929.0,7,0.0025377008,82.18,-5.9764967
3549,New Jersey,1930.0,1,560.0,82.6,6.3279366
3550,New Jersey,1930.0,2,0.0008695149,82.6,-7.047575
3551,New Jersey,1930.0,3,1.534147e-05,82.6,-11.084951
3552,New Jersey,1930.0,4,0.0006824479,82.6,-7.2898245
3553,New Jersey,1930.0,5,0.00023432856,82.6,-8.358787
3554,New Jersey,1930.0,6,0.0010541073,82.6,-6.855061
3555,New Jersey,1930.0,7,0.0024689867,82.6,-6.0039473
3556,New Jersey,1931.0,1,570.0,82.5,6.3456364
3557,New Jersey,1931.0,2,0.0009686133,82.5,-6.9396453
3558,New Jersey,1931.0,3,2.072428e-05,82.5,-10.7842045
3559,New Jersey,1931.0,4,0.0006535549,82.5,-7.333084
3560,New Jersey,1931.0,5,0.00024918478,82.5,-8.297316
3561,New Jersey,1931.0,6,0.0011378615,82.5,-6.7786045
3562,New Jersey,1931.0,7,0.0025646295,82.5,-5.9659414
3563,New Jersey,1932.0,1,570.0,82.4,6.3456364
3564,New Jersey,1932.0,2,0.00085754343,82.4,-7.0614386
3565,New Jersey,1932.0,3,1.7957736e-05,82.4,-10.927489
3566,New Jersey,1932.0,4,0.0006231089,82.4,-7.3807893
3567,New Jersey,1932.0,5,0.00027600795,82.4,-8.195081
3568,New Jersey,1932.0,6,0.0011328134,82.4,-6.783051
3569,New Jersey,1932.0,7,0.0026142036,82.4,-5.946796
3570,New Jersey,1933.0,1,540.0,82.299995,6.291569
3571,New Jersey,1933.0,2,0.00085749675,82.299995,-7.0614934
3572,New Jersey,1933.0,3,1.4226205e-05,82.299995,-11.160425
3573,New Jersey,1933.0,4,0.0005737085,82.299995,-7.463389
3574,New Jersey,1933.0,5,0.0002953164,82.299995,-8.127463
3575,New Jersey,1933.0,6,0.0011935296,82.299995,-6.73084
3576,New Jersey,1933.0,7,0.0028310148,82.299995,-5.8671203
3577,New Jersey,1934.0,1,530.0,82.2,6.272877
3578,New Jersey,1934.0,2,0.00075962377,82.2,-7.1826873
3579,New Jersey,1934.0,3,1.5407693e-05,82.2,-11.080644
3580,New Jersey,1934.0,4,0.0005419595,82.2,-7.5203195
3581,New Jersey,1934.0,5,0.00028271895,82.2,-8.171058
3582,New Jersey,1934.0,6,0.0012445992,82.2,-6.6889415
3583,New Jersey,1934.0,7,0.002968549,82.2,-5.819682
3584,New Jersey,1935.0,1,460.0,82.1,6.1312265
3585,New Jersey,1935.0,2,0.0007523015,82.1,-7.1923733
3586,New Jersey,1935.0,3,6.3403045e-06,82.1,-11.968584
3587,New Jersey,1935.0,4,0.00052234356,82.1,-7.557185
3588,New Jersey,1935.0,5,0.00029604344,82.1,-8.125005
3589,New Jersey,1935.0,6,0.001257575,82.1,-6.67857
3590,New Jersey,1935.0,7,0.002969457,82.1,-5.819376
3591,New Jersey,1936.0,1,400.0,82.0,5.9914646
3592,New Jersey,1936.0,2,0.00079462485,82.0,-7.1376405
3593,New Jersey,1936.0,3,8.024057e-06,82.0,-11.733067
3594,New Jersey,1936.0,4,0.00052010483,82.0,-7.56148
3595,New Jersey,1936.0,5,0.00032071915,82.0,-8.044945
3596,New Jersey,1936.0,6,0.0013120549,82.0,-6.636161
3597,New Jersey,1936.0,7,0.0031950336,82.0,-5.7461576
3598,New Jersey,1937.0,1,380.0,81.9,5.9401712
3599,New Jersey,1937.0,2,0.0008207024,81.9,-7.10535
3600,New Jersey,1937.0,3,3.6367906e-06,81.9,-12.524409
3601,New Jersey,1937.0,4,0.00049702806,81.9,-7.606864
3602,New Jersey,1937.0,5,0.00032415928,81.9,-8.034276
3603,New Jersey,1937.0,6,0.0013334899,81.9,-6.619956
3604,New Jersey,1937.0,7,0.0033097218,81.9,-5.7108912
3605,New Jersey,1938.0,1,370.0,81.799995,5.913503
3606,New Jersey,1938.0,2,0.00063944515,81.799995,-7.35491
3607,New Jersey,1938.0,3,2.6593182e-06,81.799995,-12.8374405
3608,New Jersey,1938.0,4,0.0004612708,81.799995,-7.681525
3609,New Jersey,1938.0,5,0.0003106567,81.799995,-8.076822
3610,New Jersey,1938.0,6,0.0013460985,81.799995,-6.6105447
3611,New Jersey,1938.0,7,0.0033582351,81.799995,-5.6963396
3612,New Jersey,1939.0,1,320.0,81.7,5.768321
3613,New Jersey,1939.0,2,0.00053974154,81.7,-7.5244203
3614,New Jersey,1939.0,3,4.8212733e-06,81.7,-12.242473
3615,New Jersey,1939.0,4,0.00043198606,81.7,-7.747117
3616,New Jersey,1939.0,5,0.00033748912,81.7,-7.993977
3617,New Jersey,1939.0,6,0.0014878449,81.7,-6.5104265
3618,New Jersey,1939.0,7,0.0034028545,81.7,-5.6831408
3619,New Jersey,1940.0,1,300.0,,5.7037826
3620,New Jersey,1940.0,2,0.0005141623,,-7.572972
3621,New Jersey,1940.0,3,4.3267514e-06,,-12.350694
3622,New Jersey,1940.0,4,0.00042955027,,-7.752772
3623,New Jersey,1940.0,5,0.00036633163,,-7.9119716
3624,New Jersey,1940.0,6,0.0015302277,,-6.482339
3625,New Jersey,1940.0,7,0.0035724544,,-5.6345024
3626,New Jersey,1941.0,1,270.0,,5.598422
3627,New Jersey,1941.0,2,0.00048330074,,-7.6348715
3628,New Jersey,1941.0,3,2.1290782e-06,,-13.059821
3629,New Jersey,1941.0,4,0.000438117,,-7.7330246
3630,New Jersey,1941.0,5,0.0003567389,,-7.9385066
3631,New Jersey,1941.0,6,0.0015177962,,-6.4904957
3632,New Jersey,1941.0,7,0.0035046993,,-5.6536508
3633,New Jersey,1942.0,1,200.0,,5.2983174
3634,New Jersey,1942.0,2,0.00044711496,,-7.7126946
3635,New Jersey,1942.0,3,2.0958514e-06,,-13.075551
3636,New Jersey,1942.0,4,0.0004382658,,-7.732685
3637,New Jersey,1942.0,5,0.00034069226,,-7.984531
3638,New Jersey,1942.0,6,0.001496205,,-6.504823
3639,New Jersey,1942.0,7,0.0036574935,,-5.610977
3640,New Jersey,1943.0,1,190.0,,5.247024
3641,New Jersey,1943.0,2,0.0005977693,,-7.4223056
3642,New Jersey,1943.0,3,3.2101152e-06,,-12.649203
3643,New Jersey,1943.0,4,0.0004429959,,-7.72195
3644,New Jersey,1943.0,5,0.0003668703,,-7.910502
3645,New Jersey,1943.0,6,0.0014945379,,-6.505938
3646,New Jersey,1943.0,7,0.003958301,,-5.5319405
3647,New Mexico,1929.0,1,870.0,24.480001,6.768493
3648,New Mexico,1929.0,2,0.0017840858,24.480001,-6.3288493
3649,New Mexico,1929.0,3,9.5918585e-06,24.480001,-11.554596
3650,New Mexico,1929.0,4,0.0020430658,24.480001,-6.1933036
3651,New Mexico,1929.0,5,8.872469e-05,24.480001,-9.329972
3652,New Mexico,1929.0,6,0.0004987767,24.480001,-7.603352
3653,New Mexico,1929.0,7,0.0009208185,24.480001,-6.9902477
3654,New Mexico,1930.0,1,880.0,25.2,6.779922
3655,New Mexico,1930.0,2,0.0014598989,25.2,-6.529388
3656,New Mexico,1930.0,3,9.449183e-06,25.2,-11.569582
3657,New Mexico,1930.0,4,0.0018827498,25.2,-6.275022
3658,New Mexico,1930.0,5,5.197051e-05,25.2,-9.864834
3659,New Mexico,1930.0,6,0.00047482146,25.2,-7.6525717
3660,New Mexico,1930.0,7,0.0009732659,25.2,-6.934853
3661,New Mexico,1931.0,1,720.0,26.0,6.5792513
3662,New Mexico,1931.0,2,0.0015385781,26.0,-6.476897
3663,New Mexico,1931.0,3,2.0729345e-05,26.0,-10.78396
3664,New Mexico,1931.0,4,0.0014832999,26.0,-6.513486
3665,New Mexico,1931.0,5,7.831086e-05,26.0,-9.454824
3666,New Mexico,1931.0,6,0.0004514391,26.0,-7.70307
3667,New Mexico,1931.0,7,0.0009443369,26.0,-6.965028
3668,New Mexico,1932.0,1,910.00006,26.800001,6.8134446
3669,New Mexico,1932.0,2,0.0014403937,26.800001,-6.5428386
3670,New Mexico,1932.0,3,3.5953668e-05,26.800001,-10.233279
3671,New Mexico,1932.0,4,0.0013819691,26.800001,-6.584246
3672,New Mexico,1932.0,5,8.763706e-05,26.800001,-9.342306
3673,New Mexico,1932.0,6,0.00049661,26.800001,-7.6077056
3674,New Mexico,1932.0,7,0.0010201853,26.800001,-6.887771
3675,New Mexico,1933.0,1,860.00006,27.6,6.7569323
3676,New Mexico,1933.0,2,0.0012284276,27.6,-6.70202
3677,New Mexico,1933.0,3,2.851707e-05,27.6,-10.465008
3678,New Mexico,1933.0,4,0.0012174596,27.6,-6.710989
3679,New Mexico,1933.0,5,8.774483e-05,27.6,-9.341078
3680,New Mexico,1933.0,6,0.0004738221,27.6,-7.654679
3681,New Mexico,1933.0,7,0.0009761613,27.6,-6.931883
3682,New Mexico,1934.0,1,740.0,28.400002,6.6066504
3683,New Mexico,1934.0,2,0.0011955843,28.400002,-6.7291203
3684,New Mexico,1934.0,3,2.999674e-05,28.400002,-10.414422
3685,New Mexico,1934.0,4,0.0011977269,28.400002,-6.7273297
3686,New Mexico,1934.0,5,8.356234e-05,28.400002,-9.389917
3687,New Mexico,1934.0,6,0.0005228003,28.400002,-7.556311
3688,New Mexico,1934.0,7,0.0010327449,28.400002,-6.875535
3689,New Mexico,1935.0,1,690.0,29.2,6.5366917
3690,New Mexico,1935.0,2,0.0015348615,29.2,-6.4793153
3691,New Mexico,1935.0,3,1.2563669e-05,29.2,-11.284701
3692,New Mexico,1935.0,4,0.0010700058,29.2,-6.840091
3693,New Mexico,1935.0,5,7.538201e-05,29.2,-9.492942
3694,New Mexico,1935.0,6,0.0004774194,29.2,-7.647115
3695,New Mexico,1935.0,7,0.0011328241,29.2,-6.7830415
3696,New Mexico,1936.0,1,740.0,30.0,6.6066504
3697,New Mexico,1936.0,2,0.0015519506,30.0,-6.4682426
3698,New Mexico,1936.0,3,4.0948566e-05,30.0,-10.103194
3699,New Mexico,1936.0,4,0.0010544255,30.0,-6.854759
3700,New Mexico,1936.0,5,7.575485e-05,30.0,-9.4880085
3701,New Mexico,1936.0,6,0.00048114563,30.0,-7.6393404
3702,New Mexico,1936.0,7,0.0011731763,30.0,-6.74804
3703,New Mexico,1937.0,1,500.0,30.800001,6.214608
3704,New Mexico,1937.0,2,0.0014120681,30.800001,-6.5627
3705,New Mexico,1937.0,3,1.4020535e-05,30.800001,-11.174988
3706,New Mexico,1937.0,4,0.0010675635,30.800001,-6.842376
3707,New Mexico,1937.0,5,6.809974e-05,30.800001,-9.594537
3708,New Mexico,1937.0,6,0.00048270696,30.800001,-7.636101
3709,New Mexico,1937.0,7,0.0012237923,30.800001,-6.705801
3710,New Mexico,1938.0,1,570.0,31.6,6.3456364
3711,New Mexico,1938.0,2,0.0010683807,31.6,-6.8416114
3712,New Mexico,1938.0,3,7.841326e-06,31.6,-11.756103
3713,New Mexico,1938.0,4,0.0009527211,31.6,-6.956188
3714,New Mexico,1938.0,5,7.0571936e-05,31.6,-9.558878
3715,New Mexico,1938.0,6,0.00055085315,31.6,-7.504042
3716,New Mexico,1938.0,7,0.0012761758,31.6,-6.6638875
3717,New Mexico,1939.0,1,510.0,32.4,6.234411
3718,New Mexico,1939.0,2,0.0011478635,32.4,-6.769853
3719,New Mexico,1939.0,3,5.758512e-06,32.4,-12.064832
3720,New Mexico,1939.0,4,0.00081962824,32.4,-7.10666
3721,New Mexico,1939.0,5,8.2538674e-05,32.4,-9.402244
3722,New Mexico,1939.0,6,0.0005681732,32.4,-7.4730844
3723,New Mexico,1939.0,7,0.0010921978,32.4,-6.8195634
3724,New Mexico,1940.0,1,490.0,,6.1944056
3725,New Mexico,1940.0,2,0.000752137,,-7.192592
3726,New Mexico,1940.0,3,5.6410277e-06,,-12.085444
3727,New Mexico,1940.0,4,0.0007540173,,-7.1900954
3728,New Mexico,1940.0,5,7.8974386e-05,,-9.446387
3729,New Mexico,1940.0,6,0.0006223934,,-7.381938
3730,New Mexico,1940.0,7,0.0011601713,,-6.7591877
3731,New Mexico,1941.0,1,450.0,,6.1092477
3732,New Mexico,1941.0,2,0.00077914255,,-7.1573167
3733,New Mexico,1941.0,3,1.828973e-06,,-13.211756
3734,New Mexico,1941.0,4,0.00064196956,,-7.35097
3735,New Mexico,1941.0,5,0.000106080435,,-9.151313
3736,New Mexico,1941.0,6,0.0005779555,,-7.4560137
3737,New Mexico,1941.0,7,0.0011394502,,-6.7772093
3738,New Mexico,1942.0,1,480.00003,,6.173786
3739,New Mexico,1942.0,2,0.0007513017,,-7.193703
3740,New Mexico,1942.0,3,1.7803359e-06,,-13.2387085
3741,New Mexico,1942.0,4,0.00053944177,,-7.524976
3742,New Mexico,1942.0,5,8.9016794e-05,,-9.326686
3743,New Mexico,1942.0,6,0.00051273673,,-7.575748
3744,New Mexico,1942.0,7,0.001187484,,-6.7359185
3745,New Mexico,1943.0,1,469.99997,,6.152733
3746,New Mexico,1943.0,2,0.0007994746,,-7.131556
3747,New Mexico,1943.0,3,5.2026544e-06,,-12.166342
3748,New Mexico,1943.0,4,0.000612179,,-7.3984857
3749,New Mexico,1943.0,5,8.844513e-05,,-9.333128
3750,New Mexico,1943.0,6,0.000612179,,-7.3984857
3751,New Mexico,1943.0,7,0.0011619262,,-6.757676
3752,New York,1925.0,1,600.0,83.149994,6.3969297
3753,New York,1925.0,2,0.0012058349,83.149994,-6.720583
3754,New York,1925.0,3,1.6628004e-05,83.149994,-11.004422
3755,New York,1925.0,4,0.0008951264,83.149994,-7.0185456
3756,New York,1925.0,5,0.00023462027,83.149994,-8.357542
3757,New York,1925.0,6,0.0011492475,83.149994,-6.7686477
3758,New York,1925.0,7,0.0025481763,83.149994,-5.9723773
3759,New York,1926.0,1,570.0,83.24,6.3456364
3760,New York,1926.0,2,0.0015360132,83.24,-6.478565
3761,New York,1926.0,3,1.7083898e-05,83.24,-10.977374
3762,New York,1926.0,4,0.00086726405,83.24,-7.050167
3763,New York,1926.0,5,0.00024882695,83.24,-8.298753
3764,New York,1926.0,6,0.0011646947,83.24,-6.755296
3765,New York,1926.0,7,0.0027719478,83.24,-5.888205
3766,New York,1927.0,1,610.0,83.33,6.413459
3767,New York,1927.0,2,0.001064708,83.33,-6.8450546
3768,New York,1927.0,3,1.836137e-05,83.33,-10.905262
3769,New York,1927.0,4,0.0007928926,83.33,-7.139823
3770,New York,1927.0,5,0.00024389601,83.33,-8.3187685
3771,New York,1927.0,6,0.0012063169,83.33,-6.7201834
3772,New York,1927.0,7,0.0025742808,83.33,-5.962185
3773,New York,1928.0,1,590.0,83.42,6.3801227
3774,New York,1928.0,2,0.0013429926,83.42,-6.612855
3775,New York,1928.0,3,1.5476438e-05,83.42,-11.076192
3776,New York,1928.0,4,0.0007953901,83.42,-7.1366777
3777,New York,1928.0,5,0.00026161765,83.42,-8.248627
3778,New York,1928.0,6,0.0012161352,83.42,-6.712077
3779,New York,1928.0,7,0.0028256024,83.42,-5.869034
3780,New York,1929.0,1,560.0,83.509995,6.3279366
3781,New York,1929.0,2,0.001406477,83.509995,-6.5666676
3782,New York,1929.0,3,1.5039075e-05,83.509995,-11.104858
3783,New York,1929.0,4,0.0007556731,83.509995,-7.1879015
3784,New York,1929.0,5,0.0002684394,83.509995,-8.222885
3785,New York,1929.0,6,0.0012264122,83.509995,-6.7036624
3786,New York,1929.0,7,0.0029192786,83.509995,-5.8364186
3787,New York,1930.0,1,560.0,83.6,6.3279366
3788,New York,1930.0,2,0.0010339158,83.6,-6.874402
3789,New York,1930.0,3,1.1201085e-05,83.6,-11.3995
3790,New York,1930.0,4,0.0007186171,83.6,-7.238182
3791,New York,1930.0,5,0.00027383078,83.6,-8.203
3792,New York,1930.0,6,0.001239825,83.6,-6.692785
3793,New York,1930.0,7,0.0028750247,83.6,-5.851694
3794,New York,1931.0,1,590.0,83.52,6.3801227
3795,New York,1931.0,2,0.0011196502,83.52,-6.794739
3796,New York,1931.0,3,1.8221728e-05,83.52,-10.912896
3797,New York,1931.0,4,0.00067980454,83.52,-7.2937055
3798,New York,1931.0,5,0.0002977793,83.52,-8.119158
3799,New York,1931.0,6,0.0012666861,83.52,-6.671351
3800,New York,1931.0,7,0.002895598,83.52,-5.8445635
3801,New York,1932.0,1,590.0,83.44,6.3801227
3802,New York,1932.0,2,0.0010288822,83.44,-6.8792825
3803,New York,1932.0,3,2.8669274e-05,83.44,-10.459684
3804,New York,1932.0,4,0.00063236896,83.44,-7.3660374
3805,New York,1932.0,5,0.00031152376,83.44,-8.074035
3806,New York,1932.0,6,0.0012833808,83.44,-6.6582575
3807,New York,1932.0,7,0.0030413712,83.44,-5.795447
3808,New York,1933.0,1,620.0,83.36,6.4297194
3809,New York,1933.0,2,0.0009870569,83.36,-6.920783
3810,New York,1933.0,3,1.6957869e-05,83.36,-10.984778
3811,New York,1933.0,4,0.000614995,83.36,-7.3938966
3812,New York,1933.0,5,0.00031667654,83.36,-8.05763
3813,New York,1933.0,6,0.0013269143,83.36,-6.624899
3814,New York,1933.0,7,0.0031239816,83.36,-5.7686467
3815,New York,1934.0,1,530.0,83.28,6.272877
3816,New York,1934.0,2,0.000923095,83.28,-6.9877787
3817,New York,1934.0,3,1.2592224e-05,83.28,-11.282431
3818,New York,1934.0,4,0.0005869676,83.28,-7.440541
3819,New York,1934.0,5,0.00032044508,83.28,-8.045799
3820,New York,1934.0,6,0.0013676082,83.28,-6.5946918
3821,New York,1934.0,7,0.0032754461,83.28,-5.721301
3822,New York,1935.0,1,530.0,83.2,6.272877
3823,New York,1935.0,2,0.00089169503,83.2,-7.0223866
3824,New York,1935.0,3,1.4731152e-05,83.2,-11.125546
3825,New York,1935.0,4,0.00057052524,83.2,-7.468953
3826,New York,1935.0,5,0.00032193706,83.2,-8.041155
3827,New York,1935.0,6,0.001428001,83.2,-6.55148
3828,New York,1935.0,7,0.0032486026,83.2,-5.7295303
3829,New York,1936.0,1,490.0,83.12,6.1944056
3830,New York,1936.0,2,0.00094820344,83.12,-6.9609413
3831,New York,1936.0,3,1.40214925e-05,83.12,-11.174919
3832,New York,1936.0,4,0.00058562594,83.12,-7.442829
3833,New York,1936.0,5,0.0003524424,83.12,-7.9506235
3834,New York,1936.0,6,0.0014623503,83.12,-6.5277104
3835,New York,1936.0,7,0.003464604,83.12,-5.665157
3836,New York,1937.0,1,400.0,83.04,5.9914646
3837,New York,1937.0,2,0.0009522534,83.04,-6.9566793
3838,New York,1937.0,3,7.417601e-06,83.04,-11.811655
3839,New York,1937.0,4,0.0005540494,83.04,-7.4982567
3840,New York,1937.0,5,0.0003623271,83.04,-7.922963
3841,New York,1937.0,6,0.0014870019,83.04,-6.5109935
3842,New York,1937.0,7,0.003549776,83.04,-5.6408706
3843,New York,1938.0,1,380.0,82.96,5.9401712
3844,New York,1938.0,2,0.000659954,82.96,-7.3233404
3845,New York,1938.0,3,4.811695e-06,82.96,-12.244461
3846,New York,1938.0,4,0.00049342425,82.96,-7.614141
3847,New York,1938.0,5,0.0003560654,82.96,-7.9403963
3848,New York,1938.0,6,0.0015283145,82.96,-6.4835896
3849,New York,1938.0,7,0.0035830585,82.96,-5.6315384
3850,New York,1939.0,1,320.0,82.880005,5.768321
3851,New York,1939.0,2,0.00059290364,82.880005,-7.4304786
3852,New York,1939.0,3,3.7341204e-06,82.880005,-12.497998
3853,New York,1939.0,4,0.00048401667,82.880005,-7.6333914
3854,New York,1939.0,5,0.00039327756,82.880005,-7.840995
3855,New York,1939.0,6,0.0015393537,82.880005,-6.4763927
3856,New York,1939.0,7,0.0037392734,82.880005,-5.588864
3857,New York,1940.0,1,290.0,,5.669881
3858,New York,1940.0,2,0.0004894228,,-7.622284
3859,New York,1940.0,3,2.8933591e-06,,-12.753093
3860,New York,1940.0,4,0.0004641245,,-7.675358
3861,New York,1940.0,5,0.0004056638,,-7.8099856
3862,New York,1940.0,6,0.0015689426,,-6.4573536
3863,New York,1940.0,7,0.0038595186,,-5.557213
3864,New York,1941.0,1,230.0,,5.4380794
3865,New York,1941.0,2,0.00047031612,,-7.6621056
3866,New York,1941.0,3,2.4973838e-06,,-12.900267
3867,New York,1941.0,4,0.00045298136,,-7.6996593
3868,New York,1941.0,5,0.00039642295,,-7.833029
3869,New York,1941.0,6,0.0015504346,,-6.46922
3870,New York,1941.0,7,0.0038527288,,-5.558974
3871,New York,1942.0,1,220.0,,5.3936276
3872,New York,1942.0,2,0.0004216926,,-7.771234
3873,New York,1942.0,3,1.7455368e-06,,-13.258449
3874,New York,1942.0,4,0.00044162082,,-7.725059
3875,New York,1942.0,5,0.0003892547,,-7.851277
3876,New York,1942.0,6,0.0016026937,,-6.4360695
3877,New York,1942.0,7,0.003938949,,-5.5368414
3878,New York,1943.0,1,209.99998,,5.3471074
3879,New York,1943.0,2,0.00056977384,,-7.470271
3880,New York,1943.0,3,2.5208044e-06,,-12.890932
3881,New York,1943.0,4,0.00045626558,,-7.6924353
3882,New York,1943.0,5,0.0004071459,,-7.806339
3883,New York,1943.0,6,0.0015965335,,-6.4399204
3884,New York,1943.0,7,0.0043673296,,-5.4336033
3885,North Carolina,1925.0,1,870.0,22.35,6.768493
3886,North Carolina,1925.0,2,0.0012228158,22.35,-6.706599
3887,North Carolina,1925.0,3,1.0472302e-05,22.35,-11.466777
3888,North Carolina,1925.0,4,0.00097532046,22.35,-6.9327445
3889,North Carolina,1925.0,5,7.749504e-05,22.35,-9.465297
3890,North Carolina,1925.0,6,0.00046357393,22.35,-7.6765447
3891,North Carolina,1925.0,7,0.0012476003,22.35,-6.6865335
3892,North Carolina,1926.0,1,880.0,22.98,6.779922
3893,North Carolina,1926.0,2,0.0014683089,22.98,-6.523644
3894,North Carolina,1926.0,3,1.1962479e-05,22.98,-11.333735
3895,North Carolina,1926.0,4,0.0009549476,22.98,-6.953854
3896,North Carolina,1926.0,5,9.0573056e-05,22.98,-9.309354
3897,North Carolina,1926.0,6,0.0004802081,22.98,-7.641291
3898,North Carolina,1926.0,7,0.0013223666,22.98,-6.628332
3899,North Carolina,1927.0,1,660.0,23.61,6.49224
3900,North Carolina,1927.0,2,0.0010961087,23.61,-6.815989
3901,North Carolina,1927.0,3,1.1382925e-05,23.61,-11.383396
3902,North Carolina,1927.0,4,0.00086309353,23.61,-7.0549874
3903,North Carolina,1927.0,5,8.135443e-05,23.61,-9.416696
3904,North Carolina,1927.0,6,0.0004881266,23.61,-7.6249356
3905,North Carolina,1927.0,7,0.0012916272,23.61,-6.6518526
3906,North Carolina,1928.0,1,780.0,24.24,6.659294
